sample,adc,filtered,lead_off
1157,4900,52.49,0
1158,4010,96.44,0
1159,3865,101.31,0
1160,4522,69.07,0
1161,5670,12.97,0
1162,6675,-47.58,0
1163,7010,-94.21,0
1164,6499,-115.85,0
1165,5469,-111.35,0
1166,4517,-87.58,0
1167,4166,-53.97,0
1168,4621,-16.83,0
1169,5667,23.12,0
1170,6773,69.12,0
1171,7331,124.17,0
1172,7056,187.22,0
1173,6126,251.78,0
1174,5051,307.99,0
1175,4423,347.21,0
1176,4551,366.50,0
1177,5386,369.90,0
1178,6538,366.09,0
1179,7296,364.11,0
1180,7279,369.39,0
1181,6491,381.39,0
1182,5358,394.09,0
1183,4539,399.56,0
1184,4433,392.95,0
1185,5108,375.95,0
1186,6232,356.33,0
1187,7146,343.85,0
1188,7347,344.92,0
1189,6749,358.56,0
1190,5682,376.26,0
1191,4714,386.41,0
1192,4377,380.93,0
1193,4797,359.92,0
1194,5781,331.43,0
1195,6742,306.48,0
1196,7157,292.35,0
1197,6737,288.04,0
1198,5712,284.16,0
1199,4607,267.41,0
1200,3993,227.64,0
1201,4163,163.67,0
1202,5004,84.48,0
1203,6083,5.09,0
1204,6772,-60.33,0
1205,6677,-104.37,0
1206,5850,-128.87,0
1207,4755,-142.93,0
1208,4018,-157.29,0
1209,4011,-177.66,0
1210,4736,-201.07,0
1211,5849,-217.63,0
1212,6773,-216.56,0
1213,6975,-192.47,0
1214,6368,-148.71,0
1215,5287,-96.50,0
1216,4360,-50.18,0
1217,4036,-20.63,0
1218,4521,-10.33,0
1219,5574,-13.07,0
1220,6613,-17.86,0
1221,7055,-14.87,0
1222,6619,-0.52,0
1223,5538,20.16,0
1224,4390,35.41,0
1225,3765,32.41,0
1226,3937,3.86,0
1227,4808,-48.30,0
1228,5925,-114.10,0
1229,6654,-180.24,0
1230,6619,-235.29,0
1231,5940,-272.95,0
1232,5099,-291.41,0
1233,4735,-288.81,0
1234,5217,-257.36,0
1235,6545,-180.16,0
1236,8291,-33.75,0
1237,9796,204.70,0
1238,10638,548.69,0
1239,10693,996.87,0
1240,10281,1533.37,0
1241,9855,2132.94,0
1242,9736,2766.84,0
1243,9939,3404.31,0
1244,10288,4008.25,0
1245,10310,4529.22,0
1246,9527,4904.37,0
1247,7892,5064.63,0
1248,5777,4949.05,0
1249,3863,4522.52,0
1250,2786,3791.62,0
1251,2823,2812.29,0
1252,3789,1685.28,0
1253,5115,538.96,0
1254,6103,-495.57,0
1255,6251,-1310.30,0
1256,5589,-1840.15,0
1257,4636,-2071.96,0
1258,3982,-2040.50,0
1259,4025,-1813.52,0
1260,4768,-1472.43,0
1261,5873,-1095.22,0
1262,6675,-745.18,0
1263,6741,-465.88,0
1264,6022,-281.01,0
1265,4872,-196.76,0
1266,3955,-204.40,0
1267,3704,-282.66,0
1268,4248,-401.24,0
1269,5321,-526.58,0
1270,6357,-629.31,0
1271,6767,-690.72,0
1272,6355,-705.96,0
1273,5355,-683.18,0
1274,4368,-638.51,0
1275,3932,-588.64,0
1276,4298,-543.87,0
1277,5309,-505.23,0
1278,6475,-466.57,0
1279,7145,-419.88,0
1280,6945,-360.84,0
1281,5996,-292.56,0
1282,4800,-225.67,0
1283,3975,-174.47,0
1284,3924,-150.88,0
1285,4620,-159.68,0
1286,5732,-197.36,0
1287,6613,-254.21,0
1288,6760,-318.08,0
1289,6104,-378.07,0
1290,5015,-427.29,0
1291,4119,-463.18,0
1292,3884,-485.64,0
1293,4435,-494.59,0
1294,5509,-489.15,0
1295,6541,-468.74,0
1296,6948,-434.83,0
1297,6552,-391.94,0
1298,5598,-347.07,0
1299,4641,-307.23,0
1300,4203,-275.96,0
1301,4502,-251.26,0
1302,5397,-226.97,0
1303,6420,-197.06,0
1304,6953,-160.10,0
1305,6684,-121.44,0
1306,5757,-92.05,0
1307,4687,-84.22,0
1308,4063,-105.31,0
1309,4189,-152.45,0
1310,5022,-211.93,0
1311,6153,-264.09,0
1312,6941,-291.45,0
1313,6978,-285.88,0
1314,6246,-251.76,0
1315,5160,-203.53,0
1316,4353,-158.74,0
1317,4235,-129.61,0
1318,4926,-117.53,0
1319,5964,-113.49,0
1320,6897,-104.38,0
1321,7150,-81.42,0
1322,6583,-45.59,0
1323,5489,-7.62,0
1324,4481,17.19,0
1325,4066,16.90,0
1326,4454,-10.63,0
1327,5440,-56.34,0
1328,6545,-104.39,0
1329,7139,-139.21,0
1330,6908,-151.64,0
1331,6034,-141.73,0
1332,5001,-117.00,0
1333,4431,-87.22,0
1334,4628,-58.24,0
1335,5488,-28.84,0
1336,6616,7.37,0
1337,7365,56.63,0
1338,7316,119.41,0
1339,6521,187.74,0
1340,5388,247.07,0
1341,4540,282.34,0
1342,4410,285.11,0
1343,5053,258.01,0
1344,6139,213.65,0
1345,7028,168.74,0
1346,7243,136.42,0
1347,6650,120.49,0
1348,5557,114.63,0
1349,4556,106.75,0
1350,4193,86.39,0
1351,4644,50.95,0
1352,5705,7.62,0
1353,6836,-29.90,0
1354,7441,-47.71,0
1355,7227,-37.65,0
1356,6326,-0.30,0
1357,5248,55.93,0
1358,4603,118.83,0
1359,4721,177.46,0
1360,5535,225.59,0
1361,6630,262.08,0
1362,7378,288.64,0
1363,7355,306.83,0
1364,6574,316.07,0
1365,5465,313.51,0
1366,4669,296.42,0
1367,4581,265.83,0
1368,5251,228.64,0
1369,6385,196.22,0
1370,7344,180.08,0
1371,7620,187.00,0
1372,7051,215.99,0
1373,5967,258.16,0
1374,4927,300.01,0
1375,4513,328.72,0
1376,4918,337.19,0
1377,5918,326.21,0
1378,7006,303.06,0
1379,7535,277.43,0
1380,7243,257.00,0
1381,6295,244.44,0
1382,5198,237.28,0
1383,4581,230.78,0
1384,4717,221.74,0
1385,5506,210.63,0
1386,6558,200.45,0
1387,7224,193.39,0
1388,7119,188.02,0
1389,6265,178.40,0
1390,5116,155.96,0
1391,4291,113.61,0
1392,4186,50.28,0
1393,4852,-26.86,0
1394,5974,-104.42,0
1395,6898,-167.81,0
1396,7116,-206.82,0
1397,6492,-219.60,0
1398,5349,-213.43,0
1399,4342,-201.66,0
1400,3957,-197.72,0
1401,4384,-209.16,0
1402,5403,-235.10,0
1403,6487,-268.08,0
1404,7002,-298.40,0
1405,6701,-318.72,0
1406,5745,-326.83,0
1407,4682,-325.62,0
1408,4053,-320.26,0
1409,4189,-314.76,0
1410,4995,-310.40,0
1411,6052,-306.64,0
1412,6733,-303.27,0
1413,6624,-302.29,0
1414,5777,-308.27,0
1415,4636,-327.22,0
1416,3851,-363.47,0
1417,3805,-416.03,0
1418,4531,-476.70,0
1419,5642,-532.06,0
1420,6566,-568.55,0
1421,6779,-578.12,0
1422,6180,-561.45,0
1423,5117,-527.50,0
1424,4219,-489.16,0
1425,3953,-457.00,0
1426,4458,-434.24,0
1427,5490,-416.27,0
1428,6529,-394.78,0
1429,6958,-363.58,0
1430,6560,-322.80,0
1431,5565,-279.71,0
1432,4504,-245.61,0
1433,3956,-229.99,0
1434,4181,-235.35,0
1435,5066,-255.75,0
1436,6161,-280.03,0
1437,6850,-297.30,0
1438,6744,-301.72,0
1439,5936,-294.54,0
1440,4876,-282.45,0
1441,4162,-272.99,0
1442,4202,-269.43,0
1443,5009,-268.01,0
1444,6239,-259.23,0
1445,7211,-232.08,0
1446,7449,-179.17,0
1447,6836,-100.74,0
1448,5719,-5.77,0
1449,4717,90.66,0
1450,4357,172.63,0
1451,4763,228.77,0
1452,5729,254.98,0
1453,6688,253.40,0
1454,7086,229.30,0
1455,6711,188.09,0
1456,5782,134.02,0
1457,4834,71.41,0
1458,4423,7.40,0
1459,4778,-46.42,0
1460,5746,-75.43,0
1461,6843,-67.07,0
1462,7452,-16.86,0
1463,7233,67.59,0
1464,6297,167.09,0
1465,5126,256.07,0
1466,4356,311.20,0
1467,4359,319.78,0
1468,5107,284.06,0
1469,6257,219.28,0
1470,7153,147.00,0
1471,7331,86.97,0
1472,6728,51.14,0
1473,5694,41.71,0
1474,4833,53.59,0
1475,4605,79.54,0
1476,5143,114.55,0
1477,6187,157.00,0
1478,7161,206.63,0
1479,7526,261.24,0
1480,7063,314.57,0
1481,6047,356.70,0
1482,4937,377.25,0
1483,4365,369.65,0
1484,4595,334.21,0
1485,5470,278.22,0
1486,6537,213.22,0
1487,7170,150.70,0
1488,7016,98.22,0
1489,6190,57.74,0
1490,5146,26.74,0
1491,4497,1.82,0
1492,4553,-17.35,0
1493,5321,-26.68,0
1494,6413,-19.99,0
1495,7190,6.40,0
1496,7208,49.73,0
1497,6442,99.31,0
1498,5281,138.84,0
1499,4372,152.15,0
1500,4172,130.39,0
1501,4762,76.72,0
1502,5867,5.79,0
1503,6912,-62.09,0
1504,7304,-108.71,0
1505,6866,-124.32,0
1506,5866,-110.23,0
1507,4845,-76.53,0
1508,4355,-36.35,0
1509,4629,0.02,0
1510,5515,27.89,0
1511,6534,47.05,0
1512,7061,58.44,0
1513,6774,60.91,0
1514,5814,49.90,0
1515,4681,18.93,0
1516,3988,-36.25,0
1517,4063,-113.16,0
1518,4853,-200.94,0
1519,5975,-283.38,0
1520,6796,-344.92,0
1521,6895,-376.43,0
1522,6211,-378.08,0
1523,5124,-358.34,0
1524,4278,-329.58,0
1525,4100,-302.35,0
1526,4669,-281.12,0
1527,5733,-264.00,0
1528,6689,-246.01,0
1529,6980,-223.65,0
1530,6428,-198.26,0
1531,5327,-176.94,0
1532,4309,-169.84,0
1533,3842,-184.80,0
1534,4182,-222.25,0
1535,5132,-274.13,0
1536,6209,-327.35,0
1537,6792,-369.45,0
1538,6595,-393.39,0
1539,5712,-399.49,0
1540,4642,-393.83,0
1541,3957,-384.23,0
1542,4014,-376.12,0
1543,4752,-370.63,0
1544,5784,-365.88,0
1545,6498,-360.29,0
1546,6497,-355.46,0
1547,5759,-356.78,0
1548,4719,-371.19,0
1549,3957,-402.70,0
1550,3873,-448.00,0
1551,4540,-495.29,0
1552,5647,-527.95,0
1553,6610,-531.28,0
1554,6886,-498.93,0
1555,6337,-436.15,0
1556,5241,-358.60,0
1557,4223,-286.95,0
1558,3789,-239.09,0
1559,4141,-223.51,0
1560,5105,-237.23,0
1561,6188,-268.88,0
1562,6744,-304.45,0
1563,6498,-332.97,0
1564,5599,-349.88,0
1565,4581,-356.80,0
1566,4007,-357.81,0
1567,4171,-354.69,0
1568,5013,-344.73,0
1569,6150,-322.48,0
1570,6949,-283.69,0
1571,6976,-228.72,0
1572,6221,-163.74,0
1573,5088,-99.64,0
1574,4201,-48.57,0
1575,3977,-19.58,0
1576,4512,-15.57,0
1577,5523,-33.42,0
1578,6434,-66.53,0
1579,6728,-107.94,0
1580,6243,-152.40,0
1581,5255,-196.85,0
1582,4349,-239.16,0
1583,4001,-275.89,0
1584,4396,-301.03,0
1585,5347,-307.42,0
1586,6337,-290.46,0
1587,6788,-251.87,0
1588,6432,-201.16,0
1589,5437,-153.97,0
1590,4396,-127.09,0
1591,3833,-131.75,0
1592,4046,-167.79,0
1593,4942,-222.69,0
1594,6103,-276.36,0
1595,6858,-309.13,0
1596,6800,-309.29,0
1597,5967,-277.54,0
1598,4803,-226.54,0
1599,3972,-175.35,0
1600,3865,-140.98,0
1601,4512,-131.45,0
1602,5612,-143.84,0
1603,6534,-167.88,0
1604,6789,-191.88,0
1605,6264,-208.07,0
1606,5253,-214.71,0
1607,4372,-214.39,0
1608,4098,-209.73,0
1609,4631,-199.44,0
1610,5726,-177.58,0
1611,6822,-136.29,0
1612,7324,-70.71,0
1613,6975,16.72,0
1614,6006,114.87,0
1615,4930,206.89,0
1616,4319,276.62,0
1617,4501,315.03,0
1618,5325,323.07,0
1619,6386,309.70,0
1620,7032,286.43,0
1621,6899,261.50,0
1622,6063,236.56,0
1623,4955,207.36,0
1624,4181,168.23,0
1625,4134,117.58,0
1626,4821,60.89,0
1627,5904,9.14,0
1628,6777,-26.35,0
1629,6964,-39.39,0
1630,6372,-31.96,0
1631,5329,-13.30,0
1632,4453,4.80,0
1633,4188,14.17,0
1634,4673,14.55,0
1635,5673,13.04,0
1636,6661,19.11,0
1637,7054,38.53,0
1638,6599,69.26,0
1639,5539,101.01,0
1640,4441,118.92,0
1641,3860,110.11,0
1642,4051,70.16,0
1643,4915,5.36,0
1644,6009,-70.19,0
1645,6701,-140.63,0
1646,6643,-194.15,0
1647,5868,-226.14,0
1648,4822,-238.90,0
1649,4098,-238.24,0
1650,4045,-229.18,0
1651,4693,-213.64,0
1652,5721,-191.44,0
1653,6520,-163.30,0
1654,6614,-133.45,0
1655,5958,-110.15,0
1656,4887,-103.70,0
1657,4050,-121.87,0
1658,3855,-164.62,0
1659,4433,-221.44,0
1660,5498,-273.80,0
1661,6515,-302.32,0
1662,6905,-294.86,0
1663,6441,-251.72,0
1664,5376,-186.17,0
1665,4318,-119.56,0
1666,3770,-72.85,0
1667,4055,-58.12,0
1668,4959,-74.56,0
1669,6017,-110.69,0
1670,6653,-151.10,0
1671,6493,-183.82,0
1672,5664,-204.57,0
1673,4682,-216.21,0
1674,4223,-223.45,0
1675,4622,-225.20,0
1676,5888,-209.10,0
1677,7581,-151.73,0
1678,9046,-24.74,0
1679,9801,196.03,0
1680,9781,522.52,0
1681,9344,950.98,0
1682,9033,1464.40,0
1683,9241,2038.53,0
1684,9887,2646.83,0
1685,10580,3259.94,0
1686,10819,3839.63,0
1687,10188,4332.74,0
1688,8528,4671.86,0
1689,6317,4785.37,0
1690,4278,4614.63,0
1691,3079,4133.46,0
1692,2978,3362.80,0
1693,3780,2374.04,0
1694,4912,1277.86,0
1695,5688,201.91,0
1696,5692,-735.60,0
1697,4989,-1448.55,0
1698,4080,-1895.72,0
1699,3552,-2081.10,0
1700,3733,-2043.69,0
1701,4609,-1842.66,0
1702,5793,-1543.41,0
1703,6659,-1207.25,0
1704,6752,-885.02,0
1705,6039,-613.96,0
1706,4916,-416.81,0
1707,4030,-301.66,0
1708,3805,-262.39,0
1709,4354,-280.86,0
1710,5414,-331.98,0
1711,6357,-390.70,0
1712,6660,-438.57,0
1713,6155,-467.69,0
1714,5107,-480.73,0
1715,4143,-486.81,0
1716,3709,-494.79,0
1717,4081,-507.69,0
1718,5071,-521.41,0
1719,6203,-527.62,0
1720,6855,-518.46,0
1721,6700,-490.29,0
1722,5832,-445.37,0
1723,4745,-390.87,0
1724,4044,-335.97,0
1725,4092,-288.18,0
1726,4810,-251.08,0
1727,5839,-224.80,0
1728,6565,-208.58,0
1729,6554,-203.30,0
1730,5793,-212.24,0
1731,4679,-239.75,0
1732,3847,-288.10,0
1733,3722,-353.77,0
1734,4353,-425.95,0
1735,5479,-488.84,0
1736,6485,-527.03,0
1737,6828,-531.18,0
1738,6314,-501.43,0
1739,5234,-447.63,0
1740,4205,-386.02,0
1741,3752,-333.12,0
1742,4112,-299.64,0
1743,5092,-287.35,0
1744,6203,-290.31,0
1745,6813,-298.95,0
1746,6601,-304.59,0
1747,5700,-302.76,0
1748,4644,-293.97,0
1749,4032,-281.40,0
1750,4178,-267.12,0
1751,5020,-249.64,0
1752,6160,-224.66,0
1753,6937,-188.36,0
1754,6931,-140.81,0
1755,6141,-87.86,0
1756,4960,-40.39,0
1757,4064,-10.62,0
1758,3877,-7.00,0
1759,4467,-30.22,0
1760,5558,-72.90,0
1761,6561,-122.84,0
1762,6923,-167.54,0
1763,6470,-197.92,0
1764,5445,-210.28,0
1765,4475,-206.03,0
1766,4067,-189.30,0
1767,4414,-164.04,0
1768,5327,-132.77,0
1769,6333,-97.80,0
1770,6831,-63.16,0
1771,6553,-35.35,0
1772,5654,-22.06,0
1773,4648,-29.00,0
1774,4119,-56.04,0
1775,4345,-94.77,0
1776,5260,-129.72,0
1777,6448,-143.37,0
1778,7229,-122.85,0
1779,7215,-65.08,0
1780,6409,21.25,0
1781,5233,117.89,0
1782,4352,203.10,0
1783,4186,259.19,0
1784,4797,278.37,0
1785,5880,263.98,0
1786,6807,227.25,0
1787,7082,181.65,0
1788,6550,137.78,0
1789,5538,100.88,0
1790,4641,71.84,0
1791,4334,50.89,0
1792,4791,40.88,0
1793,5800,47.34,0
1794,6804,75.10,0
1795,7278,123.86,0
1796,6940,185.84,0
1797,5989,246.97,0
1798,4939,291.79,0
1799,4392,309.83,0
1800,4632,300.56,0
1801,5538,274.26,0
1802,6678,247.66,0
1803,7413,236.78,0
1804,7360,250.19,0
1805,6561,285.87,0
1806,5456,332.71,0
1807,4650,376.11,0
1808,4545,404.77,0
1809,5202,415.02,0
1810,6280,410.84,0
1811,7155,400.05,0
1812,7344,389.46,0
1813,6725,381.03,0
1814,5646,371.21,0
1815,4684,353.70,0
1816,4349,324.30,0
1817,4785,284.69,0
1818,5809,242.46,0
1819,6850,207.77,0
1820,7335,188.61,0
1821,7020,187.24,0
1822,6095,199.36,0
1823,5075,216.70,0
1824,4539,231.60,0
1825,4755,241.25,0
1826,5601,248.62,0
1827,6653,259.66,0
1828,7284,278.40,0
1829,7141,303.20,0
1830,6273,325.91,0
1831,5151,334.74,0
1832,4368,319.62,0
1833,4327,277.85,0
1834,5016,216.40,0
1835,6110,149.57,0
1836,6993,92.96,0
1837,7184,57.35,0
1838,6581,44.97,0
1839,5530,49.78,0
1840,4621,61.39,0
1841,4332,70.81,0
1842,4789,74.79,0
1843,5775,76.12,0
1844,6724,80.03,0
1845,7085,89.31,0
1846,6611,100.99,0
1847,5548,106.00,0
1848,4485,92.67,0
1849,3959,52.80,0
1850,4237,-12.68,0
1851,5154,-92.25,0
1852,6281,-167.91,0
1853,6963,-222.36,0
1854,6811,-245.73,0
1855,5947,-239.20,0
1856,4827,-213.97,0
1857,4080,-185.73,0
1858,4050,-167.28,0
1859,4729,-163.49,0
1860,5785,-171.45,0
1861,6614,-184.58,0
1862,6730,-197.57,0
1863,6060,-209.55,0
1864,4980,-224.22,0
1865,4145,-246.81,0
1866,3977,-278.84,0
1867,4594,-314.25,0
1868,5698,-339.95,0
1869,6748,-341.25,0
1870,7166,-308.86,0
1871,6722,-243.89,0
1872,5672,-158.56,0
1873,4601,-72.40,0
1874,4060,-4.95,0
1875,4293,31.58,0
1876,5177,35.76,0
1877,6233,15.26,0
1878,6871,-18.36,0
1879,6733,-54.86,0
1880,5909,-88.56,0
1881,4846,-118.31,0
1882,4163,-144.84,0
1883,4228,-167.28,0
1884,5009,-181.21,0
1885,6133,-179.90,0
1886,6970,-157.97,0
1887,7061,-115.34,0
1888,6349,-59.31,0
1889,5250,-3.28,0
1890,4366,38.00,0
1891,4129,54.84,0
1892,4640,46.92,0
1893,5653,22.55,0
1894,6598,-6.27,0
1895,6940,-29.96,0
1896,6508,-45.19,0
1897,5532,-55.15,0
1898,4587,-66.00,0
1899,4178,-81.61,0
1900,4506,-99.68,0
1901,5445,-112.06,0
1902,6507,-109.15,0
1903,7098,-85.48,0
1904,6869,-43.25,0
1905,5969,7.36,0
1906,4856,51.52,0
1907,4145,75.66,0
1908,4186,73.19,0
1909,4939,47.13,0
1910,6048,8.21,0
1911,6853,-30.27,0
1912,6926,-58.03,0
1913,6234,-71.65,0
1914,5171,-74.84,0
1915,4341,-74.96,0
1916,4170,-77.61,0
1917,4726,-82.78,0
1918,5744,-85.30,0
1919,6638,-79.13,0
1920,6919,-62.29,0
1921,6396,-39.61,0
1922,5364,-21.61,0
1923,4422,-19.82,0
1924,4045,-40.35,0
1925,4444,-79.31,0
1926,5417,-123.34,0
1927,6495,-155.31,0
1928,7073,-161.97,0
1929,6848,-139.43,0
1930,5945,-94.51,0
1931,4861,-41.58,0
1932,4176,3.70,0
1933,4197,30.64,0
1934,4910,36.52,0
1935,5953,25.21,0
1936,6702,3.24,0
1937,6752,-23.91,0
1938,6057,-53.84,0
1939,5017,-86.79,0
1940,4259,-123.18,0
1941,4170,-160.11,0
1942,4784,-189.69,0
1943,5848,-201.18,0
1944,6770,-186.25,0
1945,7041,-143.87,0
1946,6487,-82.34,0
1947,5403,-17.58,0
1948,4409,31.99,0
1949,3993,52.50,0
1950,4369,40.34,0
1951,5349,3.37,0
1952,6411,-43.07,0
1953,6938,-82.93,0
1954,6657,-106.04,0
1955,5703,-111.61,0
1956,4612,-107.33,0
1957,3961,-104.30,0
1958,4068,-110.70,0
1959,4870,-127.76,0
1960,5962,-150.21,0
1961,6715,-170.13,0
1962,6682,-181.73,0
1963,5898,-184.80,0
1964,4784,-185.19,0
1965,3954,-191.48,0
1966,3825,-209.64,0
1967,4469,-238.87,0
1968,5583,-271.43,0
1969,6591,-296.12,0
1970,6941,-303.04,0
1971,6491,-287.42,0
1972,5528,-251.02,0
1973,4583,-200.55,0
1974,4196,-144.06,0
1975,4565,-87.50,0
1976,5506,-33.57,0
1977,6517,17.01,0
1978,6991,63.06,0
1979,6647,100.93,0
1980,5649,123.94,0
1981,4539,124.10,0
1982,3894,95.98,0
1983,4024,40.82,0
1984,4838,-32.07,0
1985,5944,-107.90,0
1986,6687,-171.77,0
1987,6688,-213.84,0
1988,5970,-232.17,0
1989,4921,-232.03,0
1990,4171,-221.83,0
1991,4124,-207.95,0
1992,4812,-191.24,0
1993,5888,-167.47,0
1994,6764,-131.39,0
1995,6961,-81.85,0
1996,6365,-24.88,0
1997,5293,27.26,0
1998,4351,60.84,0
1999,4016,67.15,0
2000,4473,47.18,0
2001,5498,11.73,0
2002,6577,-23.21,0
2003,7114,-42.91,0
2004,6863,-39.26,0
2005,5997,-12.72,0
2006,4979,29.55,0
2007,4363,78.09,0
2008,4453,125.15,0
2009,5169,166.02,0
2010,6124,197.67,0
2011,6705,216.38,0
2012,6550,216.46,0
2013,5710,190.79,0
2014,4661,133.68,0
2015,3981,45.34,0
2016,4015,-64.13,0
2017,4761,-174.61,0
2018,5907,-261.30,0
2019,6814,-303.27,0
2020,7020,-291.12,0
2021,6411,-230.50,0
2022,5319,-140.36,0
2023,4359,-46.24,0
2024,4001,28.72,0
2025,4412,71.09,0
2026,5393,79.68,0
2027,6396,62.74,0
2028,6848,32.42,0
2029,6490,-0.85,0
2030,5542,-31.82,0
2031,4553,-60.33,0
2032,4058,-87.73,0
2033,4319,-112.50,0
2034,5211,-128.62,0
2035,6311,-127.94,0
2036,7004,-104.80,0
2037,6908,-59.88,0
2038,6114,-1.31,0
2039,5055,57.63,0
2040,4351,103.93,0
2041,4349,130.67,0
2042,5058,140.09,0
2043,6150,141.76,0
2044,6989,147.10,0
2045,7134,163.42,0
2046,6504,190.22,0
2047,5449,219.54,0
2048,4573,240.48,0
2049,4350,245.54,0
2050,4914,235.63,0
2051,6049,220.53,0
2052,7131,214.95,0
2053,7614,232.21,0
2054,7220,278.17,0
2055,6206,347.97,0
2056,5095,427.34,0
2057,4474,497.95,0
2058,4615,544.31,0
2059,5400,558.37,0
2060,6409,540.20,0
2061,7026,495.44,0
2062,6884,431.79,0
2063,6060,356.22,0
2064,4980,274.02,0
2065,4249,189.87,0
2066,4242,109.78,0
2067,4932,41.86,0
2068,5983,-5.52,0
2069,6788,-27.33,0
2070,6910,-25.03,0
2071,6271,-7.15,0
2072,5241,13.27,0
2073,4423,24.02,0
2074,4228,19.47,0
2075,4756,3.62,0
2076,5759,-12.13,0
2077,6673,-15.47,0
2078,6974,-0.18,0
2079,6460,29.83,0
2080,5389,61.14,0
2081,4359,76.23,0
2082,3864,61.50,0
2083,4176,14.18,0
2084,5126,-55.85,0
2085,6274,-130.00,0
2086,6971,-188.20,0
2087,6900,-215.84,0
2088,6128,-207.91,0
2089,5085,-169.10,0
2090,4398,-110.15,0
2091,4381,-42.86,0
2092,5031,23.65,0
2093,5995,83.32,0
2094,6652,130.99,0
2095,6591,159.90,0
2096,5779,160.71,0
2097,4642,123.40,0
2098,3792,42.14,0
2099,3656,-78.87,0
2100,4321,-222.42,0
2101,5573,-360.83,0
2102,6856,-462.93,0
2103,7626,-501.63,0
2104,7664,-459.14,0
2105,7211,-328.55,0
2106,6789,-111.90,0
2107,6908,184.11,0
2108,7782,552.26,0
2109,9261,986.24,0
2110,10850,1479.04,0
2111,11040,2017.99,0
2112,11017,2576.71,0
2113,10753,3113.30,0
2114,9618,3583.82,0
2115,8285,3957.45,0
2116,7266,4214.98,0
2117,6800,4335.78,0
2118,6749,4290.63,0
2119,6632,4047.58,0
2120,6042,3586.58,0
2121,4938,2913.77,0
2122,3736,2068.30,0
2123,2931,1120.49,0
2124,2907,162.53,0
2125,3699,-706.38,0
2126,5014,-1397.93,0
2127,6270,-1851.19,0
2128,6828,-2043.16,0
2129,6494,-1991.47,0
2130,5551,-1749.15,0
2131,4586,-1392.14,0
2132,4126,-1001.67,0
2133,4413,-646.54,0
2134,5295,-371.35,0
2135,6325,-193.38,0
2136,6872,-107.21,0
2137,6646,-93.65,0
2138,5777,-129.33,0
2139,4761,-193.38,0
2140,4181,-269.08,0
2141,4331,-342.01,0
2142,5137,-398.12,0
2143,6221,-424.74,0
2144,6927,-414.39,0
2145,6858,-368.92,0
2146,6011,-301.65,0
2147,4825,-235.29,0
2148,3955,-195.11,0
2149,3833,-199.10,0
2150,4494,-249.95,0
2151,5631,-333.25,0
2152,6637,-423.13,0
2153,6959,-492.49,0
2154,6437,-523.18,0
2155,5369,-512.23,0
2156,4372,-471.32,0
2157,3951,-419.83,0
2158,4298,-375.49,0
2159,5235,-347.69,0
2160,6263,-336.52,0
2161,6780,-336.27,0
2162,6504,-340.78,0
2163,5583,-347.54,0
2164,4544,-358.60,0
2165,3963,-377.49,0
2166,4151,-404.43,0
2167,5011,-433.26,0
2168,6170,-452.62,0
2169,6991,-450.52,0
2170,7039,-419.67,0
2171,6319,-361.13,0
2172,5248,-284.80,0
2173,4461,-205.81,0
2174,4325,-138.14,0
2175,4909,-89.16,0
2176,5925,-58.38,0
2177,6772,-40.49,0
2178,6976,-30.24,0
2179,6390,-26.42,0
2180,5315,-32.87,0
2181,4381,-55.84,0
2182,4038,-98.80,0
2183,4471,-157.82,0
2184,5459,-220.90,0
2185,6493,-272.25,0
2186,6980,-298.91,0
2187,6693,-296.33,0
2188,5822,-270.13,0
2189,4880,-232.79,0
2190,4396,-196.65,0
2191,4622,-167.26,0
2192,5446,-141.29,0
2193,6484,-110.26,0
2194,7123,-67.34,0
2195,6986,-12.95,0
2196,6138,43.27,0
2197,5009,85.28,0
2198,4220,97.23,0
2199,4171,71.24,0
2200,4888,12.24,0
2201,6039,-62.83,0
2202,7014,-130.99,0
2203,7301,-171.54,0
2204,6767,-173.17,0
2205,5733,-137.29,0
2206,4754,-76.24,0
2207,4359,-7.45,0
2208,4742,53.27,0
2209,5714,96.42,0
2210,6730,119.87,0
2211,7237,126.97,0
2212,6964,123.15,0
2213,6068,112.99,0
2214,5059,99.17,0
2215,4530,83.62,0
2216,4739,69.59,0
2217,5597,62.77,0
2218,6677,69.65,0
2219,7352,94.26,0
2220,7265,135.03,0
2221,6471,183.71,0
2222,5412,227.52,0
2223,4700,254.38,0
2224,4696,258.83,0
2225,5391,245.25,0
2226,6474,225.96,0
2227,7313,215.09,0
2228,7477,221.71,0
2229,6844,245.49,0
2230,5775,276.93,0
2231,4826,301.87,0
2232,4507,308.41,0
2233,4940,292.44,0
2234,5907,258.86,0
2235,6866,218.20,0
2236,7310,180.99,0
2237,6993,153.19,0
2238,6121,134.88,0
2239,5188,122.61,0
2240,4740,113.73,0
2241,5009,109.86,0
2242,5901,117.16,0
2243,6951,142.87,0
2244,7560,190.32,0
2245,7373,255.09,0
2246,6473,324.12,0
2247,5316,378.84,0
2248,4515,401.45,0
2249,4444,382.02,0
2250,5123,322.69,0
2251,6228,236.91,0
2252,7095,144.34,0
2253,7268,63.88,0
2254,6642,7.45,0
2255,5571,-23.10,0
2256,4649,-34.49,0
2257,4357,-36.86,0
2258,4818,-38.05,0
2259,5798,-40.70,0
2260,6762,-43.34,0
2261,7144,-43.69,0
